place;country;date
Gdañsk;pl;20170614
Koleczkowo;pl;20170614
Rumia;pl;20170614
Pierwoszyno;pl;20170614
Wiczlino;pl;20170614
Gdañsk;pl;20170615
Gdynia;pl;20170615
Pierwoszyno;pl;20170615
Mechelinki;pl;20170615
Gdañsk;pl;20170616
Kielno;pl;20170618
Kamieñ;pl;20170618
Szemud;pl;20170618
NowyDwórWejherowski;pl;20170618
Bieszkowice;pl;20170618
Bojano;pl;20170618
Chwaszczyno;pl;20170618
Matarnia;pl;20170619
¯ukowo;pl;20170619
Miszewo;pl;20170619
Gdañsk;pl;20170620
Gdañsk;pl;20170621
Kielno;pl;20170621
Koleczkowo;pl;20170621
Bojano;pl;20170621
Gdynia;pl;20170622
Gdañsk;pl;20170622
Gdynia;pl;20170623
Gdañsk;pl;20170623
Miszewo;pl;20170623
Czeczewo;pl;20170623
Kielno;pl;20170623
Koleczkowo;pl;20170623
Gdynia;pl;20170623
Gdañsk;pl;20170624
Kolbudy;pl;20170624
Przyja¼ñ;pl;20170624
Lniska;pl;20170624
¯ukowo;pl;20170624
Miszewo;pl;20170624
Kielno;pl;20170625
Czeczewo;pl;20170625
Miszewo;pl;20170625
Pêpowo;pl;20170625
Matarnia;pl;20170625
Mikoszewo;pl;20170627
Jantar;pl;20170627
Sztutowo;pl;20170627
PruszczGdañski;pl;20170627
K±tyRybackie;pl;20170627
NowyDwórGdañski;pl;20170627
NowyStaw;pl;20170627
Malbork;pl;20170627
StaryTarg;pl;20170627
Sztum;pl;20170627
Piek³o;pl;20170627
Tczew;pl;20170627
Koleczkowo;pl;20170628
Bojano;pl;20170628
Gdynia;pl;20170630
Gdañsk;pl;20170630
Gdañsk;pl;20170701
Hopy;pl;20170701
PomieczyñskaHuta;pl;20170701
Gdañsk;pl;20170702
Kielno;pl;20170702
Czeczewo;pl;20170702
¯ukowo;pl;20170702
Pêpowo;pl;20170702
Gdynia;pl;20170703
Gdañsk;pl;20170703
Gdynia;pl;20170704
Pierwoszyno;pl;20170704
Mechelinki;pl;20170704
Matarnia;pl;20170705
Banino;pl;20170705
Miszewo;pl;20170705
Gdañsk;pl;20170705
Gdañsk;pl;20170706
Matarnia;pl;20170706
Matarnia;pl;20170707
Banino;pl;20170707
Miszewo;pl;20170707
Gdañsk;pl;20170707
Gdañsk;pl;20170708
Pêpowo;pl;20170708
Rêbiechowo;pl;20170708
Matarnia;pl;20170708
Gdañsk;pl;20170708
Puck;pl;20170709
W³adys³awowo;pl;20170709
JastrzêbiaGóra;pl;20170709
£ebcz;pl;20170709
Gdañsk;pl;20170710
Gdynia;pl;20170710
Gdañsk;pl;20170711
Pêpowo;pl;20170711
Miszewo;pl;20170711
PruszczGdañski;pl;20170713
Kiezmark;pl;20170713
Lubieszewo;pl;20170713
NowyStaw;pl;20170713
Malbork;pl;20170713
Dzie¿goñ;pl;20170713
Ma³dyty;pl;20170713
Mi³om³yn;pl;20170713
Ostróda;pl;20170713
Ostróda;pl;20170714
Gierzwa³d;pl;20170714
Stêbark;pl;20170714
Ostróda;pl;20170715
Gierzwa³d;pl;20170715
Stêbark;pl;20170715
Ostróda;pl;20170716
Mi³om³yn;pl;20170716
Ma³dyty;pl;20170716
Pas³êk;pl;20170716
Frombork;pl;20170716
Elbl±g;pl;20170716
StarePole;pl;20170716
Gdañsk;pl;20170718
Mikoszewo;pl;20170718
Stegna;pl;20170718
Kiezmark;pl;20170718
PruszczGdañski;pl;20170718
Gdynia;pl;20170720
Gdañsk;pl;20170720
Gdañsk;pl;20170721
Gdynia;pl;20170722
Puck;pl;20170722
JastrzêbiaGóra;pl;20170722
Karwia;pl;20170722
Krokowa;pl;20170722
¯arnowiec;pl;20170722
Nadole;pl;20170722
Ty³owo;pl;20170722
Wejherowo;pl;20170722
Reda;pl;20170722
Rumia;pl;20170722
Gdañsk;pl;20170723
SuchyD±b;pl;20170723
Tczew;pl;20170723
Gdañsk;pl;20170724
Gdynia;pl;20170724
Wiczlino;pl;20170724
Rumia;pl;20170724
Reda;pl;20170724
Gdañsk;pl;20170725
Gdañsk;pl;20170726
Gdañsk;pl;20170727
Gdañsk;pl;20170728
Gdynia;pl;20170729
Puck;pl;20170729
JastrzêbiaGóra;pl;20170729
Karwia;pl;20170729
Rumia;pl;20170729
Kamieñ;pl;20170730
Gdynia;pl;20170731
Pêpowo;pl;20170731
Miszewo;pl;20170801
Chwaszczyno;pl;20170801
Kielno;pl;20170802
Koleczkowo;pl;20170802
Bojano;pl;20170802
Elbl±g;pl;20170803
Pas³êk;pl;20170803
Godkowo;pl;20170803
Olkowo;pl;20170803
Orneta;pl;20170803
Pieniê¿no;pl;20170803
GórowoI³awieckie;pl;20170803
Krzywe;pl;20170804
Sejny;pl;20170804
Krzywe;pl;20170805
RuskaBuda;pl;20170805
Krzywe;pl;20170806
Suwa³ki;pl;20170806
Jeleniewo;pl;20170806
Hañcza;pl;20170806
K³ajpeda;pl;20170806
Smolniki;pl;20170806
Sidory;pl;20170806
Krzywe;pl;20170807
RuskaBuda;pl;20170807
Kielno;pl;20170808
Koleczkowo;pl;20170808
Wiczlino;pl;20170808
Gdynia;pl;20170809
Gdañsk;pl;20170809
Kielno;pl;20170809
Koleczkowo;pl;20170809
Bojano;pl;20170809
Gdynia;pl;20170810
Koleczkowo;pl;20170811
Gdynia;pl;20170812
Rewa;pl;20170812
Gdynia;pl;20170813
Mechelinki;pl;20170813
Grudzi±dz;pl;20170814
Che³mno;pl;20170814
Grudzi±dz;pl;20170815
RadzyñChe³miñski;pl;20170815
Grudzi±dz;pl;20170816
Warlubie;pl;20170816
Nowe;pl;20170816
Gniew;pl;20170816
Tczew;pl;20170816
Gdynia;pl;20170818
Gdañsk;pl;20170818
Pêpowo;pl;20170818
Miszewo;pl;20170818
Kamieñ;pl;20170819
Pêpowo;pl;20170820
Miszewo;pl;20170820
Kamieñ;pl;20170820
Szemud;pl;20170820
Gdynia;pl;20170821
StaraLubovna;sk;20170822
Plavec;sk;20170822
StaraLubovna;sk;20170823
Plavec;sk;20170823
Leluchów;pl;20170823
Budapest;hu;20170825
Budapest;hu;20170826
Kolbudy;pl;20170828
Gdynia;pl;20170828
Gdañsk;pl;20170829
Kielno;pl;20170831
Koleczkowo;pl;20170831
Gdynia;pl;20170831
Rumia;pl;20170831
Matarnia;pl;20170901
Rêbiechowo;pl;20170901
Osowa;pl;20170902
Gdañsk;pl;20170902
Kamieñ;pl;20170903
Kielno;pl;20170903
Koleczkowo;pl;20170903
Wiczlino;pl;20170903
Gdynia;pl;20170905
Rewa;pl;20170905
Matarnia;pl;20170907
Rêbiechowo;pl;20170907
Matarnia;pl;20170908
Rêbiechowo;pl;20170908
Kamieñ;pl;20170909
Szemud;pl;20170909
Kamieñ;pl;20170910
Koleczkowo;pl;20170910
Matarnia;pl;20170911
Osowa;pl;20170911
Kielno;pl;20170912
Koleczkowo;pl;20170912
Gdynia;pl;20170912
Gdañsk;pl;20170913
Matarnia;pl;20170913
Szemud;pl;20170916
Kamieñ;pl;20170916
Koleczkowo;pl;20170917
Kielno;pl;20170917
TrzyRzeki;pl;20170917
Czeczewo;pl;20170917
Koleczkowo;pl;20170919
Bojano;pl;20170919
Kielno;pl;20170920
Czeczewo;pl;20170920
TrzyRzeki;pl;20170920
Hopy;pl;20170920
Mas³owo;pl;20170920
SytnaGóra;pl;20170920
Gdañsk;pl;20170921
Matarnia;pl;20170921
Banino;pl;20170921
Barniewice;pl;20170921
Gdañsk;pl;20170923
Kielno;pl;20170923
Czeczewo;pl;20170923
NowyDwórGdañski;pl;20170924
NowyStaw;pl;20170924
Malbork;pl;20170924
Sztum;pl;20170924
Piek³o;pl;20170924
Mi³oradz;pl;20170924
Mikoszewo;pl;20170924
Stegna;pl;20170924
Gdañsk;pl;20170925
Wiczlino;pl;20170927
Koleczkowo;pl;20170927
Kielno;pl;20170927
Wiczlino;pl;20170928
Koleczkowo;pl;20170928
NowyDwórWejherowski;pl;20170928
Kiezmark;pl;20170930
Tczew;pl;20170930
Gdañsk;pl;20170930
Kamieñ;pl;20171001
Kowalewo;pl;20171001
Czeczewo;pl;20171001
Warzno;pl;20171001
Kamieñ;pl;20171002
Kowalewo;pl;20171002
Czeczewo;pl;20171002
Warzno;pl;20171002
Kamieñ;pl;20171009
Kamieñ;pl;20171010
Kowalewo;pl;20171010
Czeczewo;pl;20171010
Warzno;pl;20171010
Kamieñ;pl;20171011
Miszewo;pl;20171014
Przodkowo;pl;20171014
Czeczewo;pl;20171014
Tokary;pl;20171014
Kielno;pl;20171015
Kamieñ;pl;20171015
Czeczewo;pl;20171015
Warzno;pl;20171015
Wiczlino;pl;20171016
Rumia;pl;20171016
Rewa;pl;20171016
Gdañsk;pl;20171017
Matarnia;pl;20171017
Kielno;pl;20171018
Koleczkowo;pl;20171018
Gdynia;pl;20171019
TrzyRzeki;pl;20171022
Przodkowo;pl;20171022
Gdañsk;pl;20171023
Matarnia;pl;20171023
Gdañsk;pl;20171024
PruszczGdañski;pl;20171024
Gdañsk;pl;20171025
Kielno;pl;20171028
Koleczkowo;pl;20171028
Wiczlino;pl;20171028
Gdañsk;pl;20171029
Osowa;pl;20171029
Gdynia;pl;20171030
Miszewo;pl;20171030
Pêpowo;pl;20171030
Banino;pl;20171030
Gdañsk;pl;20171031
Gdynia;pl;20171102
Chwaszczyno;pl;20171102
Gdynia;pl;20171103
Kielno;pl;20171104
Kamieñ;pl;20171104
Czeczewo;pl;20171104
Miszewo;pl;20171105
Przodkowo;pl;20171105
Pomieczyno;pl;20171105
JeleñskaHuta;pl;20171105
Kamieñ;pl;20171105
Chwaszczyno;pl;20171106
Gdynia;pl;20171106
Wiczlino;pl;20171107
Koleczkowo;pl;20171107
Bieszkowice;pl;20171107
NowyDwórWejherowski;pl;20171107
Kielno;pl;20171108
Koleczkowo;pl;20171108
Warzno;pl;20171108
Kielno;pl;20171110
Czeczewo;pl;20171110
TrzyRzeki;pl;20171110
Pomieczyno;pl;20171110
JeleñskaHuta;pl;20171110
Kamieñ;pl;20171110
Gdañsk;pl;20171111
Czeczewo;pl;20171112
Kielno;pl;20171114
Koleczkowo;pl;20171114
Wiczlino;pl;20171114
Chwaszczyno;pl;20171114
Gdynia;pl;20171115
Po³chowo;pl;20171115
Reda;pl;20171115
Rumia;pl;20171115
Gdañsk;pl;20171116
Matarnia;pl;20171116
Osowa;pl;20171116
Kielno;pl;20171118
Czeczewo;pl;20171118
TrzyRzeki;pl;20171118
Pomieczyno;pl;20171118
JeleñskaHuta;pl;20171118
Kamieñ;pl;20171118
¯ukowo;pl;20171119
Pêpowo;pl;20171119
Miszewo;pl;20171119
Miszewo;pl;20171121
Przodkowo;pl;20171121
Pomieczyno;pl;20171121
JeleñskaHuta;pl;20171121
Kamieñ;pl;20171121
Kielno;pl;20171121
Gdynia;pl;20171122
Rumia;pl;20171122
Wiczlino;pl;20171122
Gdañsk;pl;20171123
Kielno;pl;20171123
Kielno;pl;20171127
Kowalewo;pl;20171127
Kielno;pl;20171128
Kowalewo;pl;20171128
K³osówko;pl;20171128
Kielno;pl;20171129
Kowalewo;pl;20171129
K³osówko;pl;20171129
Chwaszczyno;pl;20171130
Bojano;pl;20171130
Wiczlino;pl;20171130
Kamieñ;pl;20171202
Szemud;pl;20171202
Miszewo;pl;20171203
Przodkowo;pl;20171203
Czeczewo;pl;20171203
Kielno;pl;20171203
Gdañsk;pl;20171204
Matarnia;pl;20171204
Gdañsk;pl;20171205
Matarnia;pl;20171205
Gdañsk;pl;20171206
Matarnia;pl;20171207
Kwidzyn;pl;20171208
Szemud;pl;20171209
Mechelinki;pl;20171210
Rumia;pl;20171210
Gdañsk;pl;20171211
Wiczlino;pl;20171212
Rumia;pl;20171212
Kielno;pl;20171213
Koleczkowo;pl;20171213
Bojano;pl;20171213
Gdañsk;pl;20171214
Gdynia;pl;20171217
Rewa;pl;20171217
Rumia;pl;20171217
Gdañsk;pl;20171218
Kielno;pl;20171219
Koleczkowo;pl;20171219
Wiczlino;pl;20171219
Gdañsk;pl;20171220
Matarnia;pl;20171220
Rumia;pl;20171221
Rumia;pl;20171222
Koleczkowo;pl;20171223
Wiczlino;pl;20171223
Rêbiechowo;pl;20171224
Barniewice;pl;20171224
Gdañsk;pl;20171224
Gdañsk;pl;20171225
Chwaszczyno;pl;20171225
Gdynia;pl;20171225
Mrzezino;pl;20171226
Reda;pl;20171226
Rumia;pl;20171226
Kartuzy;pl;20171227
Banino;pl;20171228
Miszewo;pl;20171228
Koleczkowo;pl;20171229
Kielno;pl;20171229
Czeczewo;pl;20171229
Puck;pl;20171230
£ebcz;pl;20171230
¯ukowo;pl;20171231
Matarnia;pl;20171231
Gdañsk;pl;20171231
Rumia;pl;20180101
Reda;pl;20180101
Puck;pl;20180101
W³adys³awowo;pl;20180101
Gdañsk;pl;20180102
Gdañsk;pl;20180103
Kolbudy;pl;20180103
Prêgowo;pl;20180103
Warcz;pl;20180103
Mierzeszyn;pl;20180103
Gdañsk;pl;20180104
Gdañsk;pl;20180106
Kolbudy;pl;20180106
Prêgowo;pl;20180106
Rumia;pl;20180107
Wiczlino;pl;20180107
Koleczkowo;pl;20180107
Bojano;pl;20180107
Warzno;pl;20180107
Gdañsk;pl;20180108
Matarnia;pl;20180108
Gdañsk;pl;20180109
Gdañsk;pl;20180110
Rumia;pl;20180111
Mechelinki;pl;20180111
Gdañsk;pl;20180112
Tczew;pl;20180114
Kwidzyn;pl;20180114
Sztum;pl;20180114
Wiczlino;pl;20180115
Rumia;pl;20180115
Gdañsk;pl;20180117
Wiczlino;pl;20180118
Rumia;pl;20180118
Gdañsk;pl;20180119
Miszewo;pl;20180120
¯ukowo;pl;20180120
Borcz;pl;20180120
Gdañsk;pl;20180121
Otomin;pl;20180121
Gdañsk;pl;20180122
Matarnia;pl;20180122
Rumia;pl;20180124
Czeczewo;pl;20180125
Rumia;pl;20180126
¯ukowo;pl;20180128
Borkowo;pl;20180128
¯ukowo;pl;20180129
Matarnia;pl;20180130
Gdañsk;pl;20180131
Kielno;pl;20180201
Koleczkowo;pl;20180201
Bojano;pl;20180201
Gdañsk;pl;20180202
Gdañsk;pl;20180203
Gdynia;pl;20180204
Rumia;pl;20180204
Kamieñ;pl;20180211
Gdañsk;pl;20180212
Kielno;pl;20180213
Gdañsk;pl;20180214
Gdañsk;pl;20180215
Miszewo;pl;20180217
Pêpowo;pl;20180217
Miszewo;pl;20180218
Pêpowo;pl;20180218
Miszewo;pl;20180220
Pêpowo;pl;20180220
Gdañsk;pl;20180222
Matarnia;pl;20180222
Chwaszczyno;pl;20180224
Gdynia;pl;20180224
Rewa;pl;20180304
Rumia;pl;20180304
Gdañsk;pl;20180310
Matarnia;pl;20180310
Rewa;pl;20180311
Mechelinki;pl;20180311
Gdynia;pl;20180311
Koleczkowo;pl;20180312
Wiczlino;pl;20180312
Kielno;pl;20180313
Koleczkowo;pl;20180313
Wiczlino;pl;20180313
Kielno;pl;20180314
Koleczkowo;pl;20180314
Wiczlino;pl;20180314
Kielno;pl;20180315
Koleczkowo;pl;20180315
Wiczlino;pl;20180315
Matarnia;pl;20180317
Banino;pl;20180317
Czeczewo;pl;20180317
Kielno;pl;20180317
Koleczkowo;pl;20180317
Wiczlino;pl;20180317
Rewa;pl;20180318
Rumia;pl;20180318
Gdynia;pl;20180318
Matarnia;pl;20180321
Pêpowo;pl;20180321
Gdañsk;pl;20180322
Majewo;pl;20180324
Kwidzyn;pl;20180324
Kwidzyn;pl;20180324
Tczew;pl;20180324
Gdañsk;pl;20180324
¯ukowo;pl;20180326
Kartuzy;pl;20180326
¯ukowo;pl;20180327
¯ukowo;pl;20180328
Borkowo;pl;20180328
Lniska;pl;20180330
Gdynia;pl;20180331
¯elistrzewo;pl;20180331
Puck;pl;20180331
Reda;pl;20180331
Rumia;pl;20180331
Gdynia;pl;20180401
Mechelinki;pl;20180401
Gdynia;pl;20180402
Puck;pl;20180402
¯ukowo;pl;20180403
Gdañsk;pl;20180404
Gdañsk;pl;20180405
Gdañsk;pl;20180406
Matarnia;pl;20180406
Majewo;pl;20180407
Kwidzyn;pl;20180407
Kwidzyn;pl;20180407
Piek³o;pl;20180407
Tczew;pl;20180407
Gdañsk;pl;20180407
Majewo;pl;20180408
Kwidzyn;pl;20180408
Kwidzyn;pl;20180408
Malbork;pl;20180408
Tczew;pl;20180408
Gdañsk;pl;20180408
Gdañsk;pl;20180409
Gdañsk;pl;20180410
Gdañsk;pl;20180410
Gdañsk;pl;20180411
Rêbiechowo;pl;20180411
Barniewice;pl;20180411
Koleczkowo;pl;20180412
Wiczlino;pl;20180412
Gdañsk;pl;20180413
Reda;pl;20180414
Pierwoszyno;pl;20180414
Banino;pl;20180415
Miszewo;pl;20180415
Koleczkowo;pl;20180415
Wiczlino;pl;20180415
Osowa;pl;20180416
Gdañsk;pl;20180416
Kielno;pl;20180417
Koleczkowo;pl;20180417
Gdañsk;pl;20180417
¦wibno;pl;20180418
Gdañsk;pl;20180418
Lniska;pl;20180419
Matarnia;pl;20180419
Gdañsk;pl;20180420
Prabuty;pl;20180421
Kwidzyn;pl;20180421
Gniew;pl;20180421
Tczew;pl;20180421
Gdañsk;pl;20180421
Gdañsk;pl;20180422
PruszczGdañski;pl;20180422
Kiezmark;pl;20180422
Stegna;pl;20180422
NowyDwórGdañski;pl;20180422
Gdañsk;pl;20180423
Czeczewo;pl;20180424
Kielno;pl;20180424
Gdañsk;pl;20180427
PruszczGdañski;pl;20180427
Tczew;pl;20180427
Malbork;pl;20180427
Dzierzgoñ;pl;20180427
Susz;pl;20180427
I³awa;pl;20180427
NoweMiastoLubawskie;pl;20180427
Bachotek;pl;20180427
Brodnica;pl;20180428
Bachotek;pl;20180428
Bachotek;pl;20180429
NoweMiastoLubawskie;pl;20180429
I³awa;pl;20180429
Ostróda;pl;20180429
Mi³om³yn;pl;20180429
Mor±g;pl;20180429
Zbo¿ne;pl;20180429
Markowo;pl;20180429
Godkowo;pl;20180429
Ba¿yny;pl;20180429
Nowica;pl;20180429
Chru¶ciel;pl;20180429
Braniewo;pl;20180429
NowaPas³êka;pl;20180430
Braniewo;pl;20180430
Pieniê¿no;pl;20180430
GórowoI³awieckie;pl;20180430
¯ywkowo;pl;20180430
Orneta;pl;20180430
Pakosze;pl;20180430
P³oskinia;pl;20180430
NowaPas³êka;pl;20180501
Braniewo;pl;20180501
Frombork;pl;20180501
Tolkmicko;pl;20180501
Suchacz;pl;20180501
Nowakowo;pl;20180501
KêpaRybacka;pl;20180501
Kêpki;pl;20180501
Marzêcino;pl;20180501
Sztutowo;pl;20180501
Stegna;pl;20180501
Mikoszewo;pl;20180501
Gdañsk;pl;20180501
Gdañsk;pl;20180502
Rewa;pl;20180503
Gdynia;pl;20180504
Elbl±g;pl;20180505
Tolkmicko;pl;20180505
Otomin;pl;20180506
Lniska;pl;20180506
Rumia;pl;20180507
Mechelinki;pl;20180507
Rumia;pl;20180508
Gdynia;pl;20180509
Gdañsk;pl;20180509
Kielno;pl;20180509
Koleczkowo;pl;20180509
Kielno;pl;20180510
Czeczewo;pl;20180510
Gdynia;pl;20180511
Gdañsk;pl;20180511
Czeczewo;pl;20180511
TrzyRzeki;pl;20180511
Gdynia;pl;20180513
Reda;pl;20180513
W³adys³awowo;pl;20180513
Cha³upy;pl;20180513
£ebcz;pl;20180513
Puck;pl;20180513
Mrzezino;pl;20180513
Gdañsk;pl;20180514
Gdañsk;pl;20180515
Kielno;pl;20180516
Koleczkowo;pl;20180516
Gdynia;pl;20180516
Gdañsk;pl;20180516
Gdynia;pl;20180517
Gdañsk;pl;20180517
Gdañsk;pl;20180517
Gdañsk;pl;20180518
Matarnia;pl;20180518
Skarszewy;pl;20180519
Starogard;pl;20180519
Pelplin;pl;20180519
Gdynia;pl;20180520
Puck;pl;20180520
W³adys³awowo;pl;20180520
Mrzezino;pl;20180520
Gdañsk;pl;20180521
Gdañsk;pl;20180522
Otomin;pl;20180522
Lniska;pl;20180522
Pêpowo;pl;20180522
Barniewice;pl;20180522
Gdynia;pl;20180523
Puck;pl;20180523
W³adys³awowo;pl;20180523
Mrzezino;pl;20180523
Cha³upy;pl;20180523
Jastarnia;pl;20180523
Jurata;pl;20180523
Gdañsk;pl;20180524
Kwidzyn;pl;20180525
Grudzi±dz;pl;20180526
Nowe;pl;20180526
Malbork;pl;20180527
NowyStaw;pl;20180527
Gdynia;pl;20180528
Gdañsk;pl;20180528
Koleczkowo;pl;20180528
Wiczlino;pl;20180528
Miszewo;pl;20180529
Miszewo;pl;20180530
Miszewo;pl;20180531
Miszewo;pl;20180531
Gdañsk;pl;20180601
Gdañsk;pl;20180601
Gdynia;pl;20180602
Kamieñ;pl;20180602
Rewa;pl;20180603
Gdañsk;pl;20180604
Czeczewo;pl;20180604
Gdañsk;pl;20180605
Otomin;pl;20180605
Niestêpowo;pl;20180605
Lniska;pl;20180605
Gdañsk;pl;20180606
Czeczewo;pl;20180606
Gdañsk;pl;20180606
Gdañsk;pl;20180607
Otomin;pl;20180607
Niestêpowo;pl;20180607
Lniska;pl;20180607
Gdañsk;pl;20180608
Kamieñ;pl;20180609
Czeczewo;pl;20180609
Sulêczyno;pl;20180610
Czeczewo;pl;20180610
Pêpowo;pl;20180611
Przodkowo;pl;20180611
Gdañsk;pl;20180612
Gdañsk;pl;20180612
Gdañsk;pl;20180613
Gdañsk;pl;20180614
Kwidzyn;pl;20180616
Kwidzyn;pl;20180616
Tczew;pl;20180616
Gdañsk;pl;20180616
Gdynia;pl;20180617
Mechelinki;pl;20180617
Kielno;pl;20180617
Czeczewo;pl;20180617
Gdañsk;pl;20180618
Gdañsk;pl;20180619
Gdañsk;pl;20180619
Gdañsk;pl;20180620
Gdañsk;pl;20180620
Gdañsk;pl;20180621
Gdañsk;pl;20180621
Gdañsk;pl;20180622
Gdañsk;pl;20180622
Kamieñ;pl;20180623
Kielno;pl;20180623
Gdañsk;pl;20180625
Gdañsk;pl;20180625
Gdañsk;pl;20180626
Otomin;pl;20180626
Gdañsk;pl;20180628
Otomin;pl;20180628
Lniska;pl;20180628
Gdynia;pl;20180628
K±tyRybackie;pl;20180628
Sztutowo;pl;20180628
Stegna;pl;20180628
Lniska;pl;20180630
Gdynia;pl;20180701
Gdañsk;pl;20180701
Gdañsk;pl;20180701
Otomin;pl;20180703
Kielno;pl;20180704
Koleczkowo;pl;20180704
Bojano;pl;20180704
Kielno;pl;20180705
Kielno;pl;20180706
Koleczkowo;pl;20180706
Bojano;pl;20180706
Luzino;pl;20180707
Puck;pl;20180708
Osowa;pl;20180709
Gdañsk;pl;20180710
Rumia;pl;20180714
Mechelinki;pl;20180714
Rumia;pl;20180715
Reda;pl;20180715
Puck;pl;20180715
Matarnia;pl;20180720
Jantar;pl;20180721
Rumia;pl;20180722
Reda;pl;20180722
Puck;pl;20180722
W³adys³awowo;pl;20180722
Wejherowo;pl;20180726
Wierzchucino;pl;20180726
Pia¶nica;pl;20180726
Salino;pl;20180726
Lêbork;pl;20180726
Reda;pl;20180728
Krokowa;pl;20180728
Dêbki;pl;20180728
Mikoszewo;pl;20180729
Jantar;pl;20180729
